t,strain,damage,stress,temperature
322.0,1.368868639432235e-21,1.3440165201489385e-46,186.13139491279992,877.3926941900974
323.0,1.5306268170969704e-21,1.7264841687304426e-46,186.13139491279992,877.3926941900974
324.0,2.016295534355868e-21,4.2774990995168895e-47,186.13139491279992,877.3926941900974
325.0,1.750822519049923e-21,-2.408522805790584e-47,186.13139491279992,877.3926941900974
326.0,2.0136662459604516e-21,-3.548948140051412e-47,186.13139491279992,877.3926941900974
327.0,1.5447187308998098e-21,2.2153252578723287e-47,186.13139491279992,877.3926941900974
328.0,1.9758446559321768e-21,-3.752166701672608e-46,186.13139491279992,877.3926941900974
329.0,1.2491720420213615e-21,2.1358013135143775e-46,186.13139491279992,877.3926941900974
330.0,2.111939496549199e-21,9.154587063239062e-47,186.13139491279992,877.3926941900974
331.0,1.946635243872695e-21,-3.749309116003769e-47,186.13139491279992,877.3926941900974
332.0,1.6905019054158908e-21,-5.203842559500869e-47,186.13139491279992,877.3926941900974
333.0,1.7192940494663015e-21,3.896915638218294e-46,186.13139491279992,877.3926941900974
334.0,1.873699375556972e-21,5.112544768009435e-46,186.13139491279992,877.3926941900974
335.0,1.7942392149738184e-21,2.5703196758578883e-46,186.13139491279992,877.3926941900974
336.0,2.0289268793666497e-21,-4.666069845080654e-47,186.13139491279992,877.3926941900974
337.0,2.0081080166023543e-21,1.8359443439917172e-46,186.13139491279992,877.3926941900974
338.0,2.3977570083896867e-21,4.0494438904036e-46,186.13139491279992,877.3926941900974
339.0,2.2154765358180854e-21,5.248215836724742e-46,186.13139491279992,877.3926941900974
340.0,2.0602313257866648e-21,4.286978070220188e-46,186.13139491279992,877.3926941900974
341.0,1.9714626377084175e-21,1.4832819374798567e-46,186.13139491279992,877.3926941900974
342.0,1.3938962791182439e-21,1.967970004165479e-46,186.13139491279992,877.3926941900974
343.0,2.243918544811449e-21,3.6861336718027675e-46,186.13139491279992,877.3926941900974
344.0,2.1000820228339404e-21,-1.3666074923153237e-46,186.13139491279992,877.3926941900974
345.0,1.717596195649308e-21,2.725157789724674e-46,186.13139491279992,877.3926941900974
346.0,2.0703427574818503e-21,3.787266598244664e-46,186.13139491279992,877.3926941900974
347.0,1.5927960729871643e-21,2.4339577255809733e-46,186.13139491279992,877.3926941900974
348.0,2.012549169602699e-21,2.411862745448109e-46,186.13139491279992,877.3926941900974
349.0,1.9401278397153544e-21,4.140811685788756e-47,186.13139491279992,877.3926941900974
350.0,1.716653425126735e-21,5.896110654690148e-46,186.13139491279992,877.3926941900974
351.0,2.4361859755195424e-21,2.603482264719248e-46,186.13139491279992,877.3926941900974
352.0,2.1518559285464226e-21,3.767290614491377e-46,186.13139491279992,877.3926941900974
353.0,2.1632474018152625e-21,2.4506515886176545e-46,186.13139491279992,877.3926941900974
354.0,1.915828257971408e-21,2.950411202868357e-46,186.13139491279992,877.3926941900974
355.0,1.558034672141849e-21,2.733948038132052e-46,186.13139491279992,877.3926941900974
356.0,2.0060633943912884e-21,2.1994652830249168e-47,186.13139491279992,877.3926941900974
357.0,2.240809252580567e-21,2.5327817817991567e-47,186.13139491279992,877.3926941900974
358.0,2.0346326457664368e-21,8.1834227387330715e-47,186.13139491279992,877.3926941900974
359.0,1.9399673320102443e-21,3.365519002856766e-47,186.13139491279992,877.3926941900974
360.0,1.1689655473039064e-21,3.305507913324877e-47,186.13139491279992,877.3926941900974
361.0,1.8789989444018664e-21,3.501158070756529e-46,186.13139491279992,877.3926941900974
362.0,1.6862287731734705e-21,2.531182485891893e-46,186.13139491279992,877.3926941900974
363.0,1.8480540802449068e-21,3.7705003649139457e-48,186.13139491279992,877.3926941900974
364.0,1.872281675346194e-21,2.7956878244206717e-46,186.13139491279992,877.3926941900974
365.0,2.023185491746796e-21,-2.2369644288506623e-47,186.13139491279992,877.3926941900974
366.0,1.4414726822348609e-21,3.575193099282288e-46,186.13139491279992,877.3926941900974
367.0,2.4285361285777806e-21,1.0653510353156425e-46,186.13139491279992,877.3926941900974
368.0,1.9549847278891188e-21,1.6449950616743748e-46,186.13139491279992,877.3926941900974
369.0,2.282361942397514e-21,1.6648778671632589e-46,186.13139491279992,877.3926941900974
370.0,2.118843957317842e-21,4.038746606897321e-46,186.13139491279992,877.3926941900974
371.0,1.6187717781588743e-21,8.893273203496124e-47,186.13139491279992,877.3926941900974
372.0,2.275019344867588e-21,1.7915774380933787e-46,186.13139491279992,877.3926941900974
373.0,2.0736680448804688e-21,3.520196798388781e-46,186.13139491279992,877.3926941900974
374.0,1.847082347526294e-21,2.1126410182738323e-46,186.13139491279992,877.3926941900974
375.0,2.806584383475252e-21,2.076005007659324e-46,186.13139491279992,877.3926941900974
376.0,2.091329760454899e-21,2.383490016706109e-46,186.13139491279992,877.3926941900974
377.0,2.0712020784863658e-21,4.195092850460191e-46,186.13139491279992,877.3926941900974
378.0,2.308215045360149e-21,1.789357727378315e-46,186.13139491279992,877.3926941900974
379.0,2.1172071250574417e-21,9.065572277678267e-47,186.13139491279992,877.3926941900974
380.0,1.732138156139891e-21,4.542739591409079e-46,186.13139491279992,877.3926941900974
381.0,2.7684616770353475e-21,7.801377850565289e-47,186.13139491279992,877.3926941900974
382.0,1.6332702143854214e-21,2.6699167896064336e-46,186.13139491279992,877.3926941900974
383.0,2.0333981507070245e-21,3.125131787778886e-46,186.13139491279992,877.3926941900974
384.0,2.6166705101009434e-21,4.3546683335930954e-46,186.13139491279992,877.3926941900974
385.0,2.1918127469336465e-21,2.048183913235313e-46,186.13139491279992,877.3926941900974
386.0,1.822089081157377e-21,1.5187825426845222e-46,186.13139491279992,877.3926941900974
387.0,2.032003356168476e-21,3.783069653307577e-46,186.13139491279992,877.3926941900974
388.0,2.110445815141854e-21,-1.7934496873091574e-47,186.13139491279992,877.3926941900974
389.0,2.4493970376627626e-21,1.5133631181407801e-46,186.13139491279992,877.3926941900974
390.0,1.99310611021149e-21,3.3756677444611116e-46,186.13139491279992,877.3926941900974
391.0,1.742726791674806e-21,-6.572425457873436e-47,186.13139491279992,877.3926941900974
392.0,2.2908174324217047e-21,5.412454746589203e-46,186.13139491279992,877.3926941900974
393.0,2.7209504538533465e-21,2.672350422125937e-46,186.13139491279992,877.3926941900974
394.0,2.5227026313631558e-21,1.5030753319179453e-46,186.13139491279992,877.3926941900974
395.0,2.34372058653105e-21,3.740642048707555e-46,186.13139491279992,877.3926941900974
396.0,2.194047413842175e-21,8.414706316907012e-47,186.13139491279992,877.3926941900974
397.0,2.258690679219469e-21,2.132782915904553e-46,186.13139491279992,877.3926941900974
398.0,2.5689156776508385e-21,9.126955645010471e-47,186.13139491279992,877.3926941900974
399.0,2.2635888443666684e-21,1.8265545642203195e-46,186.13139491279992,877.3926941900974
400.0,1.8180834167112125e-21,1.6305403574002965e-47,186.13139491279992,877.3926941900974
401.0,2.1850912731696925e-21,3.0416467196110024e-46,186.13139491279992,877.3926941900974
402.0,2.597951212394409e-21,1.5245384754206406e-46,186.13139491279992,877.3926941900974
403.0,2.8849959245364148e-21,4.121382052707649e-46,186.13139491279992,877.3926941900974
404.0,1.6239368537971142e-21,4.2461676506475186e-46,186.13139491279992,877.3926941900974
405.0,1.7404172613319274e-21,3.1170816766572656e-46,186.13139491279992,877.3926941900974
406.0,2.2823982926185476e-21,2.8954894658881713e-46,186.13139491279992,877.3926941900974
407.0,2.6322392290233194e-21,4.3386470888178585e-47,186.13139491279992,877.3926941900974
408.0,2.6851772287821427e-21,2.0631758487780675e-46,186.13139491279992,877.3926941900974
409.0,2.2233181243673613e-21,1.96763057254338e-46,186.13139491279992,877.3926941900974
410.0,2.3954427924384334e-21,2.3626373346315024e-46,186.13139491279992,877.3926941900974
411.0,2.523830053451707e-21,3.1155986128758414e-46,186.13139491279992,877.3926941900974
412.0,2.027028373298754e-21,3.1532109281851482e-46,186.13139491279992,877.3926941900974
413.0,2.7258570056887833e-21,3.115725575194679e-46,186.13139491279992,877.3926941900974
414.0,2.161462336664419e-21,2.059150042606285e-46,186.13139491279992,877.3926941900974
415.0,2.7388730729233325e-21,4.464488532477803e-46,186.13139491279992,877.3926941900974
416.0,3.0768499421142564e-21,5.008176454671026e-46,186.13139491279992,877.3926941900974
417.0,2.9385201011540518e-21,4.164936414200851e-46,186.13139491279992,877.3926941900974
418.0,2.59950823122953e-21,7.64973576969393e-46,186.13139491279992,877.3926941900974
419.0,2.0513847177792987e-21,5.377592086382422e-46,186.13139491279992,877.3926941900974
420.0,1.9913750123945307e-21,4.089850406704347e-46,186.13139491279992,877.3926941900974
421.0,2.3461216498119383e-21,2.5164106225988494e-46,186.13139491279992,877.3926941900974
422.0,2.311794813349422e-21,3.648771207080981e-46,186.13139491279992,877.3926941900974
423.0,1.7935203433292517e-21,4.319042654344888e-46,186.13139491279992,877.3926941900974
424.0,2.2816185112626788e-21,1.5145060368755516e-46,186.13139491279992,877.3926941900974
425.0,2.227302687984176e-21,3.968124999186443e-46,186.13139491279992,877.3926941900974
426.0,2.5619339548904734e-21,3.811924921119449e-46,186.13139491279992,877.3926941900974
427.0,2.634895912761412e-21,4.089497100506185e-46,186.13139491279992,877.3926941900974
428.0,1.9278903688067304e-21,6.812502513301236e-47,186.13139491279992,877.3926941900974
429.0,2.1895257369851727e-21,5.070498237436289e-46,186.13139491279992,877.3926941900974
430.0,2.225753478284827e-21,4.3369371037049324e-46,186.13139491279992,877.3926941900974
431.0,2.141282948454528e-21,3.5340402979209744e-46,186.13139491279992,877.3926941900974
432.0,2.59527505960114e-21,3.359606714023785e-46,186.13139491279992,877.3926941900974
433.0,2.328989593096303e-21,1.5097308150314465e-46,186.13139491279992,877.3926941900974
434.0,2.8508625151067897e-21,2.659944843768207e-46,186.13139491279992,877.3926941900974
435.0,2.3157298899627184e-21,5.388490311707781e-47,186.13139491279992,877.3926941900974
436.0,2.516654333683708e-21,5.2747033640632565e-46,186.13139491279992,877.3926941900974
437.0,2.227889869107291e-21,-3.3627148571210694e-47,186.13139491279992,877.3926941900974
438.0,2.0018689933246627e-21,6.522722280793217e-46,186.13139491279992,877.3926941900974
439.0,2.340555493664814e-21,3.563452138854157e-46,186.13139491279992,877.3926941900974
440.0,2.441373458243105e-21,3.7131851341231197e-47,186.13139491279992,877.3926941900974
441.0,2.1956049157544525e-21,3.068982529356738e-46,186.13139491279992,877.3926941900974
442.0,2.247612855929679e-21,3.532406336822072e-46,186.13139491279992,877.3926941900974
443.0,2.7867263075760346e-21,4.4017614631330314e-46,186.13139491279992,877.3926941900974
444.0,2.9725652048928434e-21,4.186313062481943e-46,186.13139491279992,877.3926941900974
445.0,2.6390273462425752e-21,2.6891458748506983e-47,186.13139491279992,877.3926941900974
446.0,2.9637690513836075e-21,-5.662281710088926e-47,186.13139491279992,877.3926941900974
447.0,2.5152713581207963e-21,1.9053037510044035e-46,186.13139491279992,877.3926941900974
448.0,2.2264778333541073e-21,4.1192563988075356e-46,186.13139491279992,877.3926941900974
449.0,2.6202615004910028e-21,3.783974806071433e-46,186.13139491279992,877.3926941900974
450.0,2.505553513492742e-21,7.543875394119755e-47,186.13139491279992,877.3926941900974
451.0,2.7017205822247843e-21,5.0020450600359644e-46,186.13139491279992,877.3926941900974
452.0,2.8473553738031507e-21,6.257045800926412e-46,186.13139491279992,877.3926941900974
453.0,2.1489078750572787e-21,4.089749371875607e-46,186.13139491279992,877.3926941900974
454.0,2.195906142788717e-21,4.255903241293064e-46,186.13139491279992,877.3926941900974
455.0,2.4367570886943655e-21,3.856326515443267e-46,186.13139491279992,877.3926941900974
456.0,2.0643225176012434e-21,4.476866404619367e-46,186.13139491279992,877.3926941900974
457.0,2.2754364726385087e-21,4.595543631022434e-46,186.13139491279992,877.3926941900974
458.0,2.5447265697700184e-21,3.1087428790723493e-46,186.13139491279992,877.3926941900974
459.0,2.3204948922092197e-21,3.655574510673798e-46,186.13139491279992,877.3926941900974
460.0,2.815952626966256e-21,4.040924391681763e-46,186.13139491279992,877.3926941900974
461.0,2.857365736446695e-21,3.3600554839196064e-46,186.13139491279992,877.3926941900974
462.0,2.622561406936232e-21,2.5115148546039216e-46,186.13139491279992,877.3926941900974
463.0,2.93789329857012e-21,5.552687442675615e-46,186.13139491279992,877.3926941900974
464.0,2.3895744959167972e-21,4.648661508230191e-46,186.13139491279992,877.3926941900974
465.0,2.4579879389517163e-21,4.170544840599877e-46,186.13139491279992,877.3926941900974
466.0,2.9940185239581505e-21,3.659327638264143e-46,186.13139491279992,877.3926941900974
467.0,2.8150712003578415e-21,6.416971167153736e-46,186.13139491279992,877.3926941900974
468.0,2.8855655868485577e-21,2.850376654840589e-46,186.13139491279992,877.3926941900974
469.0,2.825990240435596e-21,3.2480441316138944e-46,186.13139491279992,877.3926941900974
470.0,2.3892199648965916e-21,5.954328285184208e-46,186.13139491279992,877.3926941900974
471.0,2.8502259843481606e-21,2.337405738181046e-46,186.13139491279992,877.3926941900974
472.0,2.4380243862504806e-21,4.326384471591519e-46,186.13139491279992,877.3926941900974
473.0,2.5764179874047587e-21,3.4921119829902155e-46,186.13139491279992,877.3926941900974
474.0,2.499778360134296e-21,5.9791007522946345e-46,186.13139491279992,877.3926941900974
475.0,2.957816228739747e-21,6.274228449308047e-46,186.13139491279992,877.3926941900974
476.0,2.495608616523396e-21,5.031447149380227e-46,186.13139491279992,877.3926941900974
477.0,3.568768573838178e-21,4.574839377283475e-47,186.13139491279992,877.3926941900974
478.0,3.2053022350943593e-21,5.26617031576169e-46,186.13139491279992,877.3926941900974
479.0,3.270677740943006e-21,3.800304751675392e-46,186.13139491279992,877.3926941900974
480.0,2.8860190366101038e-21,2.2084471455583324e-46,186.13139491279992,877.3926941900974
481.0,2.836152098232747e-21,2.3830103344461244e-46,186.13139491279992,877.3926941900974
482.0,2.4916637007467982e-21,5.843659960955717e-46,186.13139491279992,877.3926941900974
483.0,2.425376137478916e-21,3.9291448757851494e-46,186.13139491279992,877.3926941900974
484.0,2.7097193678508996e-21,5.836733823321313e-46,186.13139491279992,877.3926941900974
485.0,3.0017910480479995e-21,2.206769160832054e-46,186.13139491279992,877.3926941900974
486.0,2.3778676843409937e-21,4.744998727385045e-46,186.13139491279992,877.3926941900974
487.0,2.9527904757934856e-21,5.3831836294354795e-46,186.13139491279992,877.3926941900974
488.0,2.8569095114303603e-21,1.7081896111144231e-46,186.13139491279992,877.3926941900974
489.0,2.5917075469906354e-21,2.9295920977772812e-46,186.13139491279992,877.3926941900974
490.0,2.944055026172499e-21,3.881787392885956e-46,186.13139491279992,877.3926941900974
491.0,3.1004611116919787e-21,5.160540034758767e-46,186.13139491279992,877.3926941900974
492.0,2.9856918160350468e-21,6.3524708163607516e-46,186.13139491279992,877.3926941900974
493.0,2.3836959162095922e-21,4.313543066883582e-46,186.13139491279992,877.3926941900974
494.0,2.5754386717611747e-21,5.859679071591593e-46,186.13139491279992,877.3926941900974
495.0,3.198598856554914e-21,7.474099817011437e-46,186.13139491279992,877.3926941900974
496.0,3.0467962919666375e-21,4.288476946264045e-46,186.13139491279992,877.3926941900974
497.0,3.074207752595255e-21,4.4159821052721665e-46,186.13139491279992,877.3926941900974
498.0,2.097677104863751e-21,4.617580836214063e-46,186.13139491279992,877.3926941900974
499.0,2.420195310224376e-21,1.4068418369995164e-46,186.13139491279992,877.3926941900974
500.0,2.303516977678841e-21,3.4863789645868846e-46,186.13139491279992,877.3926941900974
501.0,3.148019590127572e-21,4.017737967220634e-46,186.13139491279992,877.3926941900974
502.0,2.9691611900205282e-21,3.789915723555148e-46,186.13139491279992,877.3926941900974
503.0,2.6420148284351468e-21,3.281082736004063e-46,186.13139491279992,877.3926941900974
504.0,2.7257695051302495e-21,2.632502922362444e-46,186.13139491279992,877.3926941900974
505.0,2.673645687814168e-21,2.745664819313543e-46,186.13139491279992,877.3926941900974
506.0,3.1445985428041772e-21,4.8361199173811416e-46,186.13139491279992,877.3926941900974
507.0,2.595681369659188e-21,1.7225719083989051e-46,186.13139491279992,877.3926941900974
508.0,2.9129489388751857e-21,1.2513869804734502e-46,186.13139491279992,877.3926941900974
509.0,2.2530415731316755e-21,3.680792919402885e-46,186.13139491279992,877.3926941900974
510.0,3.0152743114765427e-21,6.125232902432248e-46,186.13139491279992,877.3926941900974
511.0,2.66148804264905e-21,7.550283256946047e-46,186.13139491279992,877.3926941900974
512.0,2.897817660358575e-21,3.515622483252357e-46,186.13139491279992,877.3926941900974
513.0,2.5686532438515014e-21,1.945014739858599e-46,186.13139491279992,877.3926941900974
514.0,2.6348700192078904e-21,3.4001649953120177e-46,186.13139491279992,877.3926941900974
515.0,2.6369789959626902e-21,2.2823537353720512e-46,186.13139491279992,877.3926941900974
516.0,2.881380572770875e-21,5.695954704243436e-46,186.13139491279992,877.3926941900974
517.0,2.687172822764459e-21,1.972491021837116e-46,186.13139491279992,877.3926941900974
518.0,2.9587674131828765e-21,2.641398054097098e-46,186.13139491279992,877.3926941900974
519.0,3.2762831802849265e-21,4.372576095912094e-46,186.13139491279992,877.3926941900974
520.0,2.8796216558108052e-21,2.846518943024302e-46,186.13139491279992,877.3926941900974
521.0,2.7214863979474004e-21,6.234485671724442e-46,186.13139491279992,877.3926941900974
522.0,3.0739598204340393e-21,6.359797537193008e-46,186.13139491279992,877.3926941900974
523.0,2.9441594908760904e-21,4.319824666690068e-46,186.13139491279992,877.3926941900974
524.0,3.2983608773824796e-21,3.2518806057793812e-46,186.13139491279992,877.3926941900974
525.0,3.1397854655296306e-21,2.5089798074802308e-46,186.13139491279992,877.3926941900974
526.0,2.849901993023929e-21,9.647435606016316e-47,186.13139491279992,877.3926941900974
527.0,2.9925368001609034e-21,5.337555099705468e-46,186.13139491279992,877.3926941900974
528.0,3.084910902703089e-21,4.538596562727902e-46,186.13139491279992,877.3926941900974
529.0,2.578928456648001e-21,3.936097894915371e-46,186.13139491279992,877.3926941900974
530.0,2.5704849460077442e-21,4.9976695156857435e-46,186.13139491279992,877.3926941900974
531.0,2.6247537486636776e-21,6.4602727082660115e-46,186.13139491279992,877.3926941900974
532.0,2.5791384837526592e-21,4.359070289531647e-46,186.13139491279992,877.3926941900974
533.0,3.1480471481679968e-21,4.0838920480669255e-46,186.13139491279992,877.3926941900974
534.0,3.300987045194289e-21,5.1807223177746536e-46,186.13139491279992,877.3926941900974
535.0,3.1162895342863437e-21,5.5345311637323735e-46,186.13139491279992,877.3926941900974
536.0,2.7174841375571435e-21,2.815703794531617e-46,186.13139491279992,877.3926941900974
537.0,3.328959552703226e-21,4.771498622293143e-46,186.13139491279992,877.3926941900974
538.0,2.9742665425109317e-21,6.8665266667242066e-46,186.13139491279992,877.3926941900974
539.0,2.9248596816701842e-21,3.4519095978663243e-46,186.13139491279992,877.3926941900974
540.0,2.8047809557717812e-21,1.689583868618528e-46,186.13139491279992,877.3926941900974
541.0,2.795389647385394e-21,5.0889664221153194e-46,186.13139491279992,877.3926941900974
542.0,2.812824767511817e-21,6.956549909544925e-46,186.13139491279992,877.3926941900974
543.0,3.133716059706789e-21,2.7551667149884462e-46,186.13139491279992,877.3926941900974
544.0,2.645871990478935e-21,6.763153637906978e-46,186.13139491279992,877.3926941900974
545.0,2.8221083023714072e-21,6.531186477610147e-47,186.13139491279992,877.3926941900974
546.0,2.622017676734817e-21,4.438230286796941e-46,186.13139491279992,877.3926941900974
547.0,3.204936445459195e-21,6.479828543833934e-46,186.13139491279992,877.3926941900974
548.0,2.483576760639267e-21,4.397482574975141e-46,186.13139491279992,877.3926941900974
549.0,3.3800483641826566e-21,5.057419205259492e-46,186.13139491279992,877.3926941900974
550.0,3.2614890898809372e-21,5.550261768511488e-46,186.13139491279992,877.3926941900974
551.0,3.1999952372931274e-21,5.150191162094647e-46,186.13139491279992,877.3926941900974
552.0,3.588446748800048e-21,3.27333231002905e-46,186.13139491279992,877.3926941900974
553.0,3.633157349189054e-21,5.8467050452583715e-46,186.13139491279992,877.3926941900974
554.0,3.0088236574808576e-21,3.444272380002974e-46,186.13139491279992,877.3926941900974
555.0,3.4802261676551405e-21,3.920393209295221e-46,186.13139491279992,877.3926941900974
556.0,3.11463696763325e-21,3.431762895595834e-46,186.13139491279992,877.3926941900974
557.0,2.877876908478315e-21,6.08097717412012e-46,186.13139491279992,877.3926941900974
558.0,3.988112517603227e-21,4.9039284988631e-46,186.13139491279992,877.3926941900974
559.0,3.3189874400083103e-21,3.9754935772232374e-46,186.13139491279992,877.3926941900974
560.0,2.9099186479505686e-21,2.2926043713261326e-46,186.13139491279992,877.3926941900974
561.0,3.086405292492917e-21,4.504879296722415e-46,186.13139491279992,877.3926941900974
562.0,3.122141310674851e-21,6.03171402227323e-46,186.13139491279992,877.3926941900974
563.0,3.1464410682237978e-21,1.6475125055992293e-46,186.13139491279992,877.3926941900974
564.0,3.001833357129634e-21,4.15687284982961e-46,186.13139491279992,877.3926941900974
565.0,3.277768258925082e-21,5.1043505426142975e-46,186.13139491279992,877.3926941900974
566.0,3.1643645347793966e-21,4.3411860628375664e-46,186.13139491279992,877.3926941900974
567.0,3.3801142899721975e-21,4.0719717522741204e-46,186.13139491279992,877.3926941900974
568.0,3.530953966478775e-21,4.148747644406247e-46,186.13139491279992,877.3926941900974
569.0,2.8766421657883017e-21,5.257010051071382e-46,186.13139491279992,877.3926941900974
570.0,3.54458807512392e-21,6.395582060255823e-46,186.13139491279992,877.3926941900974
571.0,3.477405097521312e-21,6.020751580350914e-46,186.13139491279992,877.3926941900974
572.0,3.487813541422376e-21,7.987532764941667e-46,186.13139491279992,877.3926941900974
573.0,3.3730451620825973e-21,8.30433856213007e-46,186.13139491279992,877.3926941900974
574.0,3.545424276424926e-21,7.29467456946734e-46,186.13139491279992,877.3926941900974
575.0,3.2865964230877114e-21,3.775202629425132e-46,186.13139491279992,877.3926941900974
576.0,3.4552666637655396e-21,3.059258194871332e-46,186.13139491279992,877.3926941900974
577.0,3.652851908834667e-21,1.4288631860180577e-46,186.13139491279992,877.3926941900974
578.0,2.9635402856306026e-21,8.41407272427817e-46,186.13139491279992,877.3926941900974
579.0,3.472715802078407e-21,4.235740301014183e-46,186.13139491279992,877.3926941900974
580.0,3.607461658243055e-21,6.2208792595413445e-46,186.13139491279992,877.3926941900974
581.0,3.502795395718272e-21,5.329653762563134e-46,186.13139491279992,877.3926941900974
582.0,2.9975575602732073e-21,7.703779543794663e-46,186.13139491279992,877.3926941900974
583.0,3.520182425981481e-21,3.4156925065239678e-46,186.13139491279992,877.3926941900974
584.0,3.448871794476106e-21,6.142169851708712e-46,186.13139491279992,877.3926941900974
585.0,3.2528447160906753e-21,5.260913296754124e-46,186.13139491279992,877.3926941900974
586.0,3.1387820850108545e-21,8.128933528930992e-46,186.13139491279992,877.3926941900974
587.0,3.3804880959878115e-21,3.862800694551619e-46,186.13139491279992,877.3926941900974
588.0,3.3175742945667495e-21,5.596843273956383e-46,186.13139491279992,877.3926941900974
589.0,3.319510589919962e-21,3.501876373183254e-46,186.13139491279992,877.3926941900974
590.0,2.8457993618012634e-21,5.344945435508108e-46,186.13139491279992,877.3926941900974
591.0,3.660433269634861e-21,6.029828008351073e-46,186.13139491279992,877.3926941900974
592.0,3.0547086357303727e-21,7.538516886594419e-46,186.13139491279992,877.3926941900974
593.0,3.3479544731929468e-21,6.015327596012074e-46,186.13139491279992,877.3926941900974
594.0,3.0382711281484218e-21,6.517349114785671e-46,186.13139491279992,877.3926941900974
595.0,2.846360086701219e-21,2.738078407294968e-46,186.13139491279992,877.3926941900974
596.0,3.1565968877072654e-21,5.318573600261228e-46,186.13139491279992,877.3926941900974
597.0,3.994253938884563e-21,5.4609120982049966e-46,186.13139491279992,877.3926941900974
598.0,3.640398444251215e-21,2.292784544229662e-46,186.13139491279992,877.3926941900974
599.0,3.2446869123859476e-21,3.997083350848671e-46,186.13139491279992,877.3926941900974
600.0,3.351706397236629e-21,6.384281191659933e-46,186.13139491279992,877.3926941900974
601.0,3.942869971127532e-21,5.5372230714750424e-46,186.13139491279992,877.3926941900974
602.0,3.702425620005277e-21,8.24865014554672e-46,186.13139491279992,877.3926941900974
603.0,3.3792857564079498e-21,7.15733821651686e-46,186.13139491279992,877.3926941900974
604.0,3.380899497275478e-21,3.232628367357742e-46,186.13139491279992,877.3926941900974
605.0,2.697353389840467e-21,6.327016205933857e-46,186.13139491279992,877.3926941900974
606.0,2.657734111320279e-21,5.9861653311460604e-46,186.13139491279992,877.3926941900974
607.0,3.0372735010548355e-21,4.546998493924996e-46,186.13139491279992,877.3926941900974
608.0,3.939573877650835e-21,5.914329662584462e-46,186.13139491279992,877.3926941900974
609.0,3.3588326013997373e-21,7.295032846045144e-46,186.13139491279992,877.3926941900974
610.0,3.0480784723941436e-21,6.4915245927876814e-46,186.13139491279992,877.3926941900974
611.0,4.0478578449116294e-21,4.614237205412851e-46,186.13139491279992,877.3926941900974
612.0,3.294225380501227e-21,4.649804050813851e-46,186.13139491279992,877.3926941900974
613.0,4.1436876031160846e-21,-2.991837369473215e-48,186.13139491279992,877.3926941900974
614.0,3.770512713623903e-21,5.0041669921898725e-46,186.13139491279992,877.3926941900974
615.0,3.513826314072919e-21,4.408354099838442e-46,186.13139491279992,877.3926941900974
616.0,3.0224217827143696e-21,4.787538408585036e-46,186.13139491279992,877.3926941900974
617.0,3.938514968960259e-21,5.416559900338878e-46,186.13139491279992,877.3926941900974
618.0,3.874214384573182e-21,5.7125367618845055e-46,186.13139491279992,877.3926941900974
619.0,4.044291649101519e-21,8.1868053855392e-46,186.13139491279992,877.3926941900974
620.0,3.845808964068264e-21,9.105714505113996e-46,186.13139491279992,877.3926941900974
621.0,3.3663356333614086e-21,6.56586890787672e-46,186.13139491279992,877.3926941900974
622.0,3.536814513129401e-21,7.553453895766238e-46,186.13139491279992,877.3926941900974
623.0,3.426777057190745e-21,3.3333182390324595e-46,186.13139491279992,877.3926941900974
624.0,3.525885499827763e-21,6.368764452796479e-46,186.13139491279992,877.3926941900974
625.0,3.8838396221954644e-21,7.723156147050796e-46,186.13139491279992,877.3926941900974
626.0,4.051865355222074e-21,5.9810956779250426e-46,186.13139491279992,877.3926941900974
627.0,3.706421448693442e-21,4.623051522130753e-46,186.13139491279992,877.3926941900974
628.0,3.736384158899651e-21,5.975685456876036e-46,186.13139491279992,877.3926941900974
629.0,3.409055576893401e-21,5.999186482313981e-46,186.13139491279992,877.3926941900974
630.0,3.641172737201795e-21,3.525062352508726e-46,186.13139491279992,877.3926941900974
631.0,3.659559053523887e-21,5.367972601467952e-46,186.13139491279992,877.3926941900974
632.0,3.1147985534362682e-21,8.260553315825835e-46,186.13139491279992,877.3926941900974
633.0,3.635330023879166e-21,5.656221571247141e-46,186.13139491279992,877.3926941900974
634.0,3.395765499910945e-21,2.9661686772888756e-46,186.13139491279992,877.3926941900974
635.0,3.791130652454511e-21,6.681416944149854e-46,186.13139491279992,877.3926941900974
636.0,3.549655144225541e-21,8.1791741208784e-46,186.13139491279992,877.3926941900974
637.0,3.3525493451898264e-21,1.0268070044065042e-45,186.13139491279992,877.3926941900974
638.0,3.467548976911487e-21,5.055433885402368e-46,186.13139491279992,877.3926941900974
639.0,3.4834049013688906e-21,7.165713985069346e-46,186.13139491279992,877.3926941900974
640.0,3.719328686727797e-21,8.880154089437389e-46,186.13139491279992,877.3926941900974
641.0,3.7661254648732495e-21,4.431723461598713e-46,186.13139491279992,877.3926941900974
642.0,3.198534492699089e-21,1.1552583860170715e-45,186.13139491279992,877.3926941900974
643.0,3.714710251216891e-21,8.502316737211975e-46,186.13139491279992,877.3926941900974
644.0,2.8869037567960844e-21,5.2451871738773575e-46,186.13139491279992,877.3926941900974
645.0,3.964120372421796e-21,5.063231143942042e-46,186.13139491279992,877.3926941900974
646.0,3.553048208442537e-21,7.313829161646231e-46,186.13139491279992,877.3926941900974
