time,strain,stress,damage,applied_stress,temperature,strain_rate,damage_rate
949.8997995991983,6.857416664168141,99.3142583335832,0.0858222518337451,100,950,0.0010516340194453022,8.242985088156504e-05
951.9038076152303,6.859521927848214,99.31404780721519,0.08598741171572574,100,950,0.0010494237916345295,8.239971996393952e-05
953.9078156312625,6.86162277154944,99.31383772284507,0.08615251123239816,100,950,0.0010472228456408494,8.236960629541892e-05
955.9118236472945,6.863719213802687,99.31362807861974,0.0863175504183126,100,950,0.0010450311116385613,8.233950985895439e-05
957.9158316633266,6.865811272998893,99.31341887270011,0.08648252930798514,100,950,0.0010428485197981896,8.230943063744847e-05
959.9198396793586,6.867898967389054,99.3132101032611,0.08664744793589757,100,950,0.0010406750002929233,8.227936861384885e-05
961.9238476953907,6.869982315084234,99.31300176849159,0.08681230633649754,100,950,0.0010385104832937309,8.224932377106503e-05
963.9278557114227,6.872061334055563,99.31279386659445,0.08697710454419844,100,950,0.0010363548989749116,8.22192960920412e-05
965.9318637274548,6.874136042134233,99.31258639578658,0.08714184259337945,100,950,0.0010342081775063239,8.218928555968341e-05
967.9358717434868,6.8762064570115005,99.31237935429886,0.08730652051838556,100,950,0.0010320702490620448,8.215929215694279e-05
969.9398797595189,6.8782725962386895,99.31217274037614,0.08747113835352752,100,950,0.001029941043813265,8.212931586672537e-05
971.943887775551,6.880334477227184,99.31196655227728,0.08763569613308186,100,950,0.0010278204919318412,8.209935667197188e-05
973.947895791583,6.882392117248437,99.31176078827517,0.08780019389129093,100,950,0.0010257085235911845,8.206941455560571e-05
975.9519038076152,6.884445533433963,99.31155544665661,0.08796463166236285,100,950,0.0010236050689622633,8.20394895005433e-05
977.9559118236472,6.886494742775342,99.31135052572247,0.08812900948047148,100,950,0.001021510058218933,8.200958148973231e-05
979.9599198396793,6.888539762124219,99.31114602378759,0.08829332737975655,100,950,0.0010194234215312736,8.197969050607878e-05
981.9639278557113,6.890580608192301,99.31094193918078,0.0884575853943235,100,950,0.0010173450890729185,8.194981653252692e-05
983.9679358717434,6.892617297551364,99.31073827024487,0.08862178355824361,100,950,0.0010152749910155023,8.191995955198969e-05
985.9719438877754,6.8946498466332455,99.31053501533668,0.08878592190555391,100,950,0.00101321305753177,8.189011954740436e-05
987.9759519038075,6.896678271729848,99.31033217282702,0.08895000047025725,100,950,0.001011159218793134,8.186029650168389e-05
989.9799599198395,6.898702588993139,99.3101297411007,0.0891140192863222,100,950,0.0010091134049727835,8.183049039777943e-05
991.9839679358716,6.900722814435149,99.3099277185565,0.08927797838768321,100,950,0.001007075546241465,8.180070121859007e-05
993.9879759519036,6.902738963927975,99.3097261036072,0.08944187780824041,100,950,0.0010050455727732555,8.177092894706695e-05
995.9919839679358,6.904751053203778,99.30952489467963,0.08960571758185983,100,950,0.0010030234147384576,8.174117356612651e-05
997.9959919839679,6.906759097854783,99.30932409021453,0.08976949774237318,100,950,0.0010010090023107043,8.171143505868866e-05
1000.0,6.90876311333328,99.30912368866667,0.08993321832357802,100,950,0.0010000037237699994,8.169657002121319e-05
0.0,0.0,150.0,0.0,150,950,0.5488736072371253,0.00022470417320608868
2.004008016032064,1.0999471086916337,149.89000528913084,0.000450308964340859,150,950,0.4019538804563414,0.00022449404641690295
4.008016032064128,1.6110375970194042,149.83889624029803,0.0008997757371418955,150,950,0.21149526277855224,0.00022412160419661568
6.012024048096192,1.947623512613687,149.80523764873863,0.001348591947092826,150,950,0.14669773856857632,0.0002238154654705267
8.016032064128256,2.1990044850698105,149.780099551493,0.0017968317109716616,150,950,0.11279876992777205,0.00022353787410779385
10.020040080160319,2.3997227908813104,149.76002772091186,0.0022445353302903964,150,950,0.09176363190280912,0.00022327670856669377
12.024048096192384,2.5667945928967004,149.74332054071033,0.00269172833849348,150,950,0.07739583230097524,0.0002230263581452695
14.028056112224448,2.7099265275585656,149.72900734724413,0.0031384285493095123,150,950,0.06694172116455532,0.000222783720791083
16.03206412825651,2.8350980845382048,149.71649019154617,0.003584649063107039,150,950,0.05898438245251025,0.00022254690206795127
18.036072144288575,2.9463368780696286,149.70536631219304,0.004030400100684066,150,950,0.05272949317606712,0.00022231465841301122
20.040080160320638,3.046438738550498,149.69535612614496,0.004475689778189248,150,950,0.04767343116323086,0.00022208610433516337
22.0440881763527,3.1374127544753634,149.68625872455246,0.004920524767358068,150,950,0.04350199233201946,0.00022186062773775885
24.04809619238477,3.2207954212439622,149.67792045787562,0.005364910731045997,150,950,0.040008488676548715,0.00022163776631929383
26.052104208416832,3.2977674185096273,149.67022325814904,0.005808852488076681,150,950,0.03703671804979891,0.00022141714437955238
28.056112224448896,3.369239180962595,149.66307608190374,0.0062523541954931,150,950,0.03447221249286492,0.00022119847389414434
30.06012024048096,3.435932598841751,149.6564067401158,0.00669541951771253,150,950,0.032237731191025465,0.00022098154000423477
32.06412825651302,3.4984485244135985,149.65015514755862,0.007138051750620294,150,950,0.030278971151906253,0.00022076617100543752
34.06813627254509,3.5572912006529984,149.64427087993468,0.0075802538704397345,150,950,0.028547733890326943,0.00022055220741415806
36.07214428857715,3.61286829952513,149.63871317004745,0.008022028533843373,150,950,0.027003149452197728,0.00022033951142886015
38.07615230460922,3.6655202565736302,149.6334479743426,0.008463378164743782,150,950,0.025615889973702455,0.00022012797972747935
40.080160320641276,3.7155371972153204,149.62844628027844,0.008904305005697,150,950,0.024362294027599263,0.00021991752401208289
42.08416833667334,3.7631647216141078,149.62368352783855,0.009344811126716058,150,950,0.02322482552730376,0.00021970807132649234
44.0881763527054,3.8086226702706463,149.61913773297292,0.009784898477947472,150,950,0.022190630400852895,0.00021949956185732386
46.09218436873747,3.8521051240223354,149.61478948759773,0.010224568889671262,150,950,0.021246854576282836,0.0002192919357911884
48.09619238476954,3.8937804040433233,149.61062195959565,0.010663824072300933,150,950,0.02038064398163064,0.00021908513331469993
50.1002004008016,3.9337910718445026,149.60662089281553,0.011102665616383489,150,950,0.019580984169955795,0.00021887910218188313
52.104208416833664,3.9722613025200997,149.60277386974798,0.011541095022929722,150,950,0.018841707464412938,0.0002186738104571753
54.108216432865724,4.009308937433332,149.59906910625665,0.011979113754488402,150,950,0.0181560525097455,0.00021846922359181151
56.11222444889779,4.045031052058158,149.59549689479417,0.012416723173598303,150,950,0.01751700807452572,0.00021826530485611608
58.11623246492985,4.079517386629828,149.592048261337,0.012853924595595081,150,950,0.01692105511503761,0.00021806203126704731
60.12024048096192,4.1128509122386685,149.58871490877613,0.013290719290901098,150,950,0.016364815827961898,0.00021785938041287214
62.12424849699398,4.145107830830076,149.58548921691698,0.013727108485025431,150,950,0.015844912409981315,0.00021765732988186098
64.12825651302605,4.176357575204525,149.58236424247954,0.014163093358563866,150,950,0.0153579670577777,0.00021745585726228034
66.1322645290581,4.206662809017562,149.57933371909823,0.0145986750471989,150,950,0.014900601968033111,0.00021725494014240105
68.13627254509018,4.236079426779808,149.576392057322,0.015033854641699743,150,950,0.014469439337429169,0.00021705455611049094
70.14028056112224,4.264656553856958,149.5735343446143,0.015468633187922312,150,950,0.014061490740699512,0.00021685468499843628
72.1442885771543,4.292438107103252,149.57075618928965,0.01590301169580169,150,950,0.013676148340513672,0.00021665532053062597
74.14829659318636,4.319470775662624,149.56805292243374,0.016336991186041053,150,950,0.013311916600630136,0.00021645645145136096
76.15230460921843,4.345792482256078,149.56542075177438,0.016770572623462453,150,950,0.012965827609703107,0.00021625805761221317
78.1563126252505,4.3714380205912935,149.56285619794085,0.017203756948013852,150,950,0.012636662975532342,0.0002160601285532398
80.16032064128255,4.3964404300538025,149.5603559569946,0.01763654508259367,150,950,0.012323547291367642,0.0002158626557667116
82.16432865731463,4.420830995706996,149.5579169004293,0.018068937933050772,150,950,0.012025605150459251,0.00021566563074490192
84.16833667334669,4.444639248292116,149.55553607517078,0.018500936388184463,150,950,0.01174196114605719,0.00021546904498008848
86.17234468937875,4.467892964228267,149.55321070357715,0.018932541319744513,150,950,0.011471739871411701,0.0002152728899645455
88.1763527054108,4.490618165612403,149.55093818343875,0.01936375358243114,150,950,0.011214065919772587,0.00021507715719054632
90.18036072144288,4.512839120219339,149.54871608797805,0.019794574013895,150,950,0.010968063884389867,0.00021488183815036171
92.18436873747494,4.534578341501742,149.54654216584981,0.020225003434737203,150,950,0.010732858358514452,0.0002146869243362737
94.188376753507,4.555856588590138,149.54441434114096,0.020655042648509318,150,950,0.01050757393539592,0.00021449240724054786
96.19238476953907,4.576692866292907,149.5423307133707,0.02108469244171335,150,950,0.010291335208283403,0.0002142982783554636
98.19639278557113,4.597104425096284,149.54028955749035,0.02151395358380176,150,950,0.010083266770428256,0.00021410452917329688
100.2004008016032,4.617106761164363,149.53828932388356,0.02194282682717746,150,950,0.009883264858409957,0.00021391115750923981
102.20440881763525,4.636716709097927,149.5363283290902,0.022371312932536188,150,950,0.009691623011880424,0.00021371816454837916
104.20841683366733,4.655950941572701,149.53440490584273,0.022799412657030685,150,950,0.009507425630786548,0.0002135255415546015
106.21242484969939,4.674822623449777,149.532517737655,0.023227126726342206,150,950,0.009329685111596264,0.00021333327898605692
108.21643286573145,4.6933444690740895,149.53066555309258,0.02365445585937961,150,950,0.009158177102543519,0.00021314137346703337
110.22044088176351,4.711528744101254,149.52884712558986,0.024081400768294244,150,950,0.008992677707656993,0.00021294982162552677
112.22444889779558,4.729387265497564,149.52706127345024,0.024507962158479918,150,950,0.008832963030965368,0.0002127586200895296
114.22845691382764,4.746931401539992,149.525306859846,0.02493414072857292,150,950,0.00867880917649666,0.00021256776548703952
116.2324649298597,4.764172071816188,149.5235827928184,0.02535993717045202,150,950,0.008529992248280216,0.00021237725444605247
118.23647294589178,4.781119747224482,149.52188802527755,0.025785352169238464,150,950,0.008386288350344273,0.0002121870835945644
120.24048096192384,4.797784449973881,149.52022155500262,0.026210386403295968,150,950,0.00824747358671818,0.00021199724956057035
122.2444889779559,4.814175753584073,149.51858242464158,0.02663504054423073,150,950,0.008113324061429505,0.00021180774897206454
124.24849699398796,4.830302782885422,149.51696972171146,0.02705931525689142,150,950,0.007983615878507155,0.00021161857845704724
126.25250501002003,4.846174214018971,149.5153825785981,0.027483211199369195,150,950,0.007858125141980032,0.00021142973464351004
128.2565130260521,4.861798274436444,149.51382017255636,0.02790672902299767,150,950,0.007736627955876818,0.0002112412141594489
130.26052104208415,4.87718274290024,149.51228172570998,0.028329869372352955,150,950,0.00761890042422575,0.0002110530136328623
132.2645290581162,4.89233494948344,149.51076650505166,0.02875263288525363,150,950,0.007504718651055731,0.0002108651296917445
134.26853707414827,4.907261775569802,149.50927382244302,0.029175020192760748,150,950,0.0073938587403952205,0.00021067755896408968
136.27254509018036,4.921969653853762,149.50780303461462,0.029597031919177844,150,950,0.007286096796272679,0.0002104902980778955
138.27655310621242,4.936464568340435,149.50635354316594,0.030018668682050914,150,950,0.0071812089227176745,0.00021030334366115792
140.28056112224448,4.9507520543456165,149.50492479456543,0.030439931092168453,150,950,0.00707901966558544,0.00021011669291204002
142.28456913827654,4.964837392651399,149.50351626073487,0.030860819755846664,150,950,0.006979923289389456,0.00020993034975255905
144.2885771543086,4.978727698792067,149.5021272301208,0.03128133529959354,150,950,0.006883973888713424,0.00020974431412164318
146.29258517034066,4.992428470361673,149.50075715296384,0.031701478329480504,150,950,0.006790576615446575,0.00020955857827096268
148.29659318637272,5.005944438733736,149.49940555612662,0.03212124944096012,150,950,0.006699512024930687,0.00020937313881353066
150.3006012024048,5.019280221964601,149.49807197780353,0.03254064922652873,150,950,0.006610723571895294,0.00020918799427419726
152.30460921843687,5.032440324793437,149.49675596752067,0.03295967827572645,150,950,0.0065241547110701514,0.0002090031431778057
154.30861723446893,5.045429138642237,149.4954570861358,0.03337833717513717,150,950,0.00643974889718435,0.00020881858404920434
156.312625250501,5.058250941615819,149.49417490583843,0.033796626508388584,150,950,0.006357449584967645,0.00020863431541323467
158.31663326653305,5.070909898501826,149.49290901014982,0.03421454685615214,150,950,0.006277200229149127,0.0002084503357947451
160.3206412825651,5.083410060770725,149.49165899392293,0.034632098796143075,150,950,0.00619894428445833,0.00020826664371858053
162.32464929859717,5.0957553665758075,149.49042446334244,0.0350492829031204,150,950,0.006122625205625232,0.0002080832377095894
164.32865731462925,5.107949640753191,149.4892050359247,0.03546609974888692,150,950,0.0060481864473784785,0.00020790011629260967
166.3326653306613,5.119996594821814,149.48800034051783,0.03588254990228918,150,950,0.0059755714644484925,0.00020771727799248976
168.33667334669337,5.131899826983444,149.48681001730165,0.03629863392921754,150,950,0.0059047237115639195,0.00020753472133408155
170.34068136272543,5.14366282212267,149.48563371778775,0.03671435239260614,150,950,0.0058355866434540715,0.00020735244484222648
172.3446893787575,5.155288951806908,149.4844711048193,0.03712970585243287,150,950,0.005768103714849371,0.00020717044704176603
174.34869739478955,5.166781474286395,149.48332185257135,0.03754469486571943,150,950,0.005702218380478907,0.00020698872645755033
176.3527054108216,5.178143534494198,149.4821856465506,0.03795931998653127,150,950,0.005637874095071993,0.0002068072816144243
178.3567134268537,5.189378164046203,149.48106218359538,0.038373581765977646,150,950,0.00557501431335794,0.0002066261110372329
180.36072144288576,5.200488281241123,149.47995117187588,0.03878748075221157,150,950,0.00551358249006606,0.0002064452132508228
182.36472945891782,5.211476691060496,149.47885233089394,0.03920101749042984,150,950,0.005453522079926776,0.00020626458678003542
184.36873747494988,5.2223460851686845,149.47776539148313,0.039614192522873036,150,950,0.005394776537668733,0.00020608423014972267
186.37274549098194,5.233099041912875,149.47669009580872,0.04002700638882552,150,950,0.005337289318021243,0.000205904141884726
188.376753507014,5.243738026323078,149.4756261973677,0.040439459624615426,150,950,0.005281003875714285,0.0002057243205098938
190.38076152304606,5.254265390112131,149.47457346098878,0.04085155276361467,150,950,0.005225863665477393,0.00020554476455006757
192.38476953907815,5.264683371675694,149.47353166283244,0.04126328633623895,150,950,0.005171812142039656,0.00020536547253009567
194.3887775551102,5.274994096092251,149.47250059039078,0.04167466086994772,150,950,0.005118792760131052,0.00020518644297482305
196.39278557114227,5.285199575123112,149.47148004248768,0.04208567688924425,150,950,0.0050667489744802285,0.00020500767440909465
198.39679358717433,5.2953017072124124,149.47046982927876,0.04249633491567555,150,950,0.005015624239817162,0.00020482916535775365
200.4008016032064,5.305302277487109,149.4694697722513,0.042906635467832445,150,950,0.004965566452762138,0.00020465091793817405
202.40480961923845,5.3152037771633625,149.46847962228367,0.043316579075748395,150,950,0.004916764209761393,0.00020447293495125252
204.4088176352705,5.325008747265712,149.46749912527343,0.043726166269240266,150,950,0.004869021979949428,0.00020429521241947975
206.41282565130257,5.334718895319472,149.46652811046806,0.04413539756239961,150,950,0.004822124732323685,0.00020411774603809434
208.41683366733466,5.344335900501479,149.46556640994987,0.04454427346778975,150,950,0.004776058339538203,0.00020394053504483103
210.42084168336672,5.353861413714415,149.46461385862855,0.04495279449644704,150,950,0.004730808692792632,0.0002037635786777594
212.42484969939878,5.36329705758682,149.46367029424133,0.045360961157880964,150,950,0.00468636168328751,0.00020358687617493508
214.42885771543084,5.372644426473082,149.4627355573527,0.04576877396007403,150,950,0.004642703202222043,0.00020341042677442418
216.4328657314629,5.3819050864534415,149.46180949135467,0.04617623340948186,150,950,0.004599819140796324,0.00020323422971429278
218.43687374749496,5.391080575333989,149.46089194246662,0.04658334001103312,150,950,0.004557695390210226,0.00020305828423259828
220.44088176352702,5.400172402646668,149.45998275973534,0.04699009426812955,150,950,0.00451631784166362,0.00020288258956740676
222.4448897795591,5.409182049649274,149.45908179503508,0.04739649668264598,150,950,0.0044756723863565995,0.00020270714495678258
224.44889779559117,5.418110969325452,149.45818890306745,0.04780254775493028,150,950,0.004435744915488593,0.00020253194963878313
226.45290581162322,5.426960586384699,149.45730394136154,0.04820824798380342,150,950,0.004396521320259916,0.0002023570028514745
228.45691382765528,5.435732297262366,149.45642677027377,0.04861359786655944,150,950,0.004357987491870219,0.00020218230383292103
230.46092184368734,5.44442747011965,149.45555725298803,0.04901859789896543,150,950,0.0043201293215191505,0.00020200785182118534
